CategoryID,CategoryName,Level,LeafCategory,ParentCategory,L1_id,L1_name,L2_id,L2_name,L3_id,L3_name,L4_id,L4_name,L5_id,L5_name,L6_id,L6_name,L7_id,L7_name
20081,Antiques,1,,20081,20081,Antiques,,,,,,,,,,,,
4707,Architectural &amp; Garden,2,,20081,20081,Antiques,4707,Architectural &amp; Garden,,,,,,,,,,
162925,Balusters,3,TRUE,4707,20081,Antiques,4707,Architectural &amp; Garden,162925,Balusters,,,,,,,,
162926,Barn Doors &amp; Barn Door Hardware,3,TRUE,4707,20081,Antiques,4707,Architectural &amp; Garden,162926,Barn Doors &amp; Barn Door Hardware,,,,,,,,
162927,Beams,3,TRUE,4707,20081,Antiques,4707,Architectural &amp; Garden,162927,Beams,,,,,,,,
37909,Ceiling Tins,3,TRUE,4707,20081,Antiques,4707,Architectural &amp; Garden,37909,Ceiling Tins,,,,,,,,
63516,"Chandeliers, Sconces &amp; Lighting Fixtures",3,TRUE,4707,20081,Antiques,4707,Architectural &amp; Garden,63516,"Chandeliers, Sconces &amp; Lighting Fixtures",,,,,,,,
162928,Columns &amp; Posts,3,TRUE,4707,20081,Antiques,4707,Architectural &amp; Garden,162928,Columns &amp; Posts,,,,,,,,
162929,Corbels,3,TRUE,4707,20081,Antiques,4707,Architectural &amp; Garden,162929,Corbels,,,,,,,,
37910,Doors,3,TRUE,4707,20081,Antiques,4707,Architectural &amp; Garden,37910,Doors,,,,,,,,
63517,Finials,3,TRUE,4707,20081,Antiques,4707,Architectural &amp; Garden,63517,Finials,,,,,,,,
63518,"Fireplaces, Mantels &amp; Fireplace Accessories",3,TRUE,4707,20081,Antiques,4707,Architectural &amp; Garden,63518,"Fireplaces, Mantels &amp; Fireplace Accessories",,,,,,,,
4708,Garden,3,TRUE,4707,20081,Antiques,4707,Architectural &amp; Garden,4708,Garden,,,,,,,,
37911,Hardware,3,,4707,20081,Antiques,4707,Architectural &amp; Garden,37911,Hardware,,,,,,,,
37912,Door Bells &amp; Knockers,4,TRUE,37911,20081,Antiques,4707,Architectural &amp; Garden,37911,Hardware,37912,Door Bells &amp; Knockers,,,,,,
37914,Door Knobs &amp; Handles,4,TRUE,37911,20081,Antiques,4707,Architectural &amp; Garden,37911,Hardware,37914,Door Knobs &amp; Handles,,,,,,
37916,Door Plates &amp; Backplates,4,TRUE,37911,20081,Antiques,4707,Architectural &amp; Garden,37911,Hardware,37916,Door Plates &amp; Backplates,,,,,,
162933,Drawer Pulls,4,TRUE,37911,20081,Antiques,4707,Architectural &amp; Garden,37911,Hardware,162933,Drawer Pulls,,,,,,
162934,Escutcheons &amp; Key Hole Covers,4,TRUE,37911,20081,Antiques,4707,Architectural &amp; Garden,37911,Hardware,162934,Escutcheons &amp; Key Hole Covers,,,,,,
162935,Heating Grates &amp; Vents,4,TRUE,37911,20081,Antiques,4707,Architectural &amp; Garden,37911,Hardware,162935,Heating Grates &amp; Vents,,,,,,
184487,Hinges,4,TRUE,37911,20081,Antiques,4707,Architectural &amp; Garden,37911,Hardware,184487,Hinges,,,,,,
37913,"Hooks, Brackets &amp; Curtain Rods",4,TRUE,37911,20081,Antiques,4707,Architectural &amp; Garden,37911,Hardware,37913,"Hooks, Brackets &amp; Curtain Rods",,,,,,
37915,"Locks, Latches &amp; Keys",4,TRUE,37911,20081,Antiques,4707,Architectural &amp; Garden,37911,Hardware,37915,"Locks, Latches &amp; Keys",,,,,,
162930,Nails,4,TRUE,37911,20081,Antiques,4707,Architectural &amp; Garden,37911,Hardware,162930,Nails,,,,,,
162931,Screws,4,TRUE,37911,20081,Antiques,4707,Architectural &amp; Garden,37911,Hardware,162931,Screws,,,,,,
162932,Switch Plates &amp; Outlet Covers,4,TRUE,37911,20081,Antiques,4707,Architectural &amp; Garden,37911,Hardware,162932,Switch Plates &amp; Outlet Covers,,,,,,
66637,Other Antique Hardware,4,TRUE,37911,20081,Antiques,4707,Architectural &amp; Garden,37911,Hardware,66637,Other Antique Hardware,,,,,,
162936,Pediments,3,TRUE,4707,20081,Antiques,4707,Architectural &amp; Garden,162936,Pediments,,,,,,,,
167948,Plumbing &amp; Fixtures,3,TRUE,4707,20081,Antiques,4707,Architectural &amp; Garden,167948,Plumbing &amp; Fixtures,,,,,,,,
63519,Signs &amp; Plaques,3,TRUE,4707,20081,Antiques,4707,Architectural &amp; Garden,63519,Signs &amp; Plaques,,,,,,,,
151721,Stained Glass Windows,3,TRUE,4707,20081,Antiques,4707,Architectural &amp; Garden,151721,Stained Glass Windows,,,,,,,,
112084,Stair &amp; Carpet Rods,3,TRUE,4707,20081,Antiques,4707,Architectural &amp; Garden,112084,Stair &amp; Carpet Rods,,,,,,,,
37917,Tiles,3,TRUE,4707,20081,Antiques,4707,Architectural &amp; Garden,37917,Tiles,,,,,,,,
37918,Weathervanes &amp; Lightning Rods,3,TRUE,4707,20081,Antiques,4707,Architectural &amp; Garden,37918,Weathervanes &amp; Lightning Rods,,,,,,,,
63520,"Windows, Shutters &amp; Sash Locks",3,TRUE,4707,20081,Antiques,4707,Architectural &amp; Garden,63520,"Windows, Shutters &amp; Sash Locks",,,,,,,,
162937,Reproductions,3,TRUE,4707,20081,Antiques,4707,Architectural &amp; Garden,162937,Reproductions,,,,,,,,
171170,Price Guides &amp; Publications,3,TRUE,4707,20081,Antiques,4707,Architectural &amp; Garden,171170,Price Guides &amp; Publications,,,,,,,,
1207,Other Architectural Antiques,3,TRUE,4707,20081,Antiques,4707,Architectural &amp; Garden,1207,Other Architectural Antiques,,,,,,,,
20082,Asian Antiques,2,,20081,20081,Antiques,20082,Asian Antiques,,,,,,,,,,
162938,Burma,3,TRUE,20082,20081,Antiques,20082,Asian Antiques,162938,Burma,,,,,,,,
37919,China,3,,20082,20081,Antiques,20082,Asian Antiques,37919,China,,,,,,,,
162939,Amulets,4,TRUE,37919,20081,Antiques,20082,Asian Antiques,37919,China,162939,Amulets,,,,,,
162940,Armor,4,TRUE,37919,20081,Antiques,20082,Asian Antiques,37919,China,162940,Armor,,,,,,
37920,Baskets,4,TRUE,37919,20081,Antiques,20082,Asian Antiques,37919,China,37920,Baskets,,,,,,
162941,Bells,4,TRUE,37919,20081,Antiques,20082,Asian Antiques,37919,China,162941,Bells,,,,,,
37921,Bowls,4,TRUE,37919,20081,Antiques,20082,Asian Antiques,37919,China,37921,Bowls,,,,,,
37922,Boxes,4,TRUE,37919,20081,Antiques,20082,Asian Antiques,37919,China,37922,Boxes,,,,,,
162966,Bracelets,4,TRUE,37919,20081,Antiques,20082,Asian Antiques,37919,China,162966,Bracelets,,,,,,
162967,Brush Pots,4,TRUE,37919,20081,Antiques,20082,Asian Antiques,37919,China,162967,Brush Pots,,,,,,
162968,Brush Washers,4,TRUE,37919,20081,Antiques,20082,Asian Antiques,37919,China,162968,Brush Washers,,,,,,
37923,Cabinets,4,TRUE,37919,20081,Antiques,20082,Asian Antiques,37919,China,37923,Cabinets,,,,,,
37924,Chairs,4,TRUE,37919,20081,Antiques,20082,Asian Antiques,37919,China,37924,Chairs,,,,,,
37925,Chests,4,TRUE,37919,20081,Antiques,20082,Asian Antiques,37919,China,37925,Chests,,,,,,
162942,Fans,4,TRUE,37919,20081,Antiques,20082,Asian Antiques,37919,China,162942,Fans,,,,,,
184440,Figurines &amp; Statues,4,TRUE,37919,20081,Antiques,20082,Asian Antiques,37919,China,184440,Figurines &amp; Statues,,,,,,
37926,Glasses &amp; Cups,4,TRUE,37919,20081,Antiques,20082,Asian Antiques,37919,China,37926,Glasses &amp; Cups,,,,,,
162943,Incense Burners,4,TRUE,37919,20081,Antiques,20082,Asian Antiques,37919,China,162943,Incense Burners,,,,,,
162944,Ink Stones,4,TRUE,37919,20081,Antiques,20082,Asian Antiques,37919,China,162944,Ink Stones,,,,,,
162945,Masks,4,TRUE,37919,20081,Antiques,20082,Asian Antiques,37919,China,162945,Masks,,,,,,
37927,Necklaces &amp; Pendants,4,TRUE,37919,20081,Antiques,20082,Asian Antiques,37919,China,37927,Necklaces &amp; Pendants,,,,,,
38124,Paintings &amp; Scrolls,4,TRUE,37919,20081,Antiques,20082,Asian Antiques,37919,China,38124,Paintings &amp; Scrolls,,,,,,
37928,Plates,4,TRUE,37919,20081,Antiques,20082,Asian Antiques,37919,China,37928,Plates,,,,,,
37929,Pots,4,TRUE,37919,20081,Antiques,20082,Asian Antiques,37919,China,37929,Pots,,,,,,
162946,Rings,4,TRUE,37919,20081,Antiques,20082,Asian Antiques,37919,China,162946,Rings,,,,,,
155352,Robes &amp; Textiles,4,TRUE,37919,20081,Antiques,20082,Asian Antiques,37919,China,155352,Robes &amp; Textiles,,,,,,
162947,Seals,4,TRUE,37919,20081,Antiques,20082,Asian Antiques,37919,China,162947,Seals,,,,,,
37930,Snuff Bottles,4,TRUE,37919,20081,Antiques,20082,Asian Antiques,37919,China,37930,Snuff Bottles,,,,,,
162963,Swords,4,TRUE,37919,20081,Antiques,20082,Asian Antiques,37919,China,162963,Swords,,,,,,
37932,Tables,4,TRUE,37919,20081,Antiques,20082,Asian Antiques,37919,China,37932,Tables,,,,,,
162964,Tea Caddies,4,TRUE,37919,20081,Antiques,20082,Asian Antiques,37919,China,162964,Tea Caddies,,,,,,
162965,Teapots,4,TRUE,37919,20081,Antiques,20082,Asian Antiques,37919,China,162965,Teapots,,,,,,
37933,Vases,4,TRUE,37919,20081,Antiques,20082,Asian Antiques,37919,China,37933,Vases,,,,,,
73465,Other Chinese Antiques,4,TRUE,37919,20081,Antiques,20082,Asian Antiques,37919,China,73465,Other Chinese Antiques,,,,,,
60209,India,3,TRUE,20082,20081,Antiques,20082,Asian Antiques,60209,India,,,,,,,,
37934,Japan,3,,20082,20081,Antiques,20082,Asian Antiques,37934,Japan,,,,,,,,
162969,Armor,4,TRUE,37934,20081,Antiques,20082,Asian Antiques,37934,Japan,162969,Armor,,,,,,
162970,Bells,4,TRUE,37934,20081,Antiques,20082,Asian Antiques,37934,Japan,162970,Bells,,,,,,
37935,Bowls,4,TRUE,37934,20081,Antiques,20082,Asian Antiques,37934,Japan,37935,Bowls,,,,,,
37936,Boxes,4,TRUE,37934,20081,Antiques,20082,Asian Antiques,37934,Japan,37936,Boxes,,,,,,
162971,Dolls,4,TRUE,37934,20081,Antiques,20082,Asian Antiques,37934,Japan,162971,Dolls,,,,,,
162972,Fans,4,TRUE,37934,20081,Antiques,20082,Asian Antiques,37934,Japan,162972,Fans,,,,,,
37937,Glasses &amp; Cups,4,TRUE,37934,20081,Antiques,20082,Asian Antiques,37934,Japan,37937,Glasses &amp; Cups,,,,,,
155353,Kimonos &amp; Textiles,4,TRUE,37934,20081,Antiques,20082,Asian Antiques,37934,Japan,155353,Kimonos &amp; Textiles,,,,,,
162975,Masks,4,TRUE,37934,20081,Antiques,20082,Asian Antiques,37934,Japan,162975,Masks,,,,,,
37938,Netsuke,4,TRUE,37934,20081,Antiques,20082,Asian Antiques,37934,Japan,37938,Netsuke,,,,,,
38125,Paintings &amp; Scrolls,4,TRUE,37934,20081,Antiques,20082,Asian Antiques,37934,Japan,38125,Paintings &amp; Scrolls,,,,,,
37939,Plates,4,TRUE,37934,20081,Antiques,20082,Asian Antiques,37934,Japan,37939,Plates,,,,,,
38126,Prints,4,TRUE,37934,20081,Antiques,20082,Asian Antiques,37934,Japan,38126,Prints,,,,,,
162973,Statues,4,TRUE,37934,20081,Antiques,20082,Asian Antiques,37934,Japan,162973,Statues,,,,,,
66841,Swords,4,TRUE,37934,20081,Antiques,20082,Asian Antiques,37934,Japan,66841,Swords,,,,,,
162976,Tea Caddies,4,TRUE,37934,20081,Antiques,20082,Asian Antiques,37934,Japan,162976,Tea Caddies,,,,,,
162977,Teapots,4,TRUE,37934,20081,Antiques,20082,Asian Antiques,37934,Japan,162977,Teapots,,,,,,
162978,Tsuba,4,TRUE,37934,20081,Antiques,20082,Asian Antiques,37934,Japan,162978,Tsuba,,,,,,
37940,Vases,4,TRUE,37934,20081,Antiques,20082,Asian Antiques,37934,Japan,37940,Vases,,,,,,
73466,Other Japanese Antiques,4,TRUE,37934,20081,Antiques,20082,Asian Antiques,37934,Japan,73466,Other Japanese Antiques,,,,,,
162979,Korea,3,TRUE,20082,20081,Antiques,20082,Asian Antiques,162979,Korea,,,,,,,,
116556,Middle East,3,TRUE,20082,20081,Antiques,20082,Asian Antiques,116556,Middle East,,,,,,,,
162989,Mongolia,3,TRUE,20082,20081,Antiques,20082,Asian Antiques,162989,Mongolia,,,,,,,,
164808,Southeast Asia,3,,20082,20081,Antiques,20082,Asian Antiques,164808,Southeast Asia,,,,,,,,
162980,Amulets,4,TRUE,164808,20081,Antiques,20082,Asian Antiques,164808,Southeast Asia,162980,Amulets,,,,,,
162981,Bells,4,TRUE,164808,20081,Antiques,20082,Asian Antiques,164808,Southeast Asia,162981,Bells,,,,,,
162982,Bracelets,4,TRUE,164808,20081,Antiques,20082,Asian Antiques,164808,Southeast Asia,162982,Bracelets,,,,,,
162983,Masks,4,TRUE,164808,20081,Antiques,20082,Asian Antiques,164808,Southeast Asia,162983,Masks,,,,,,
162984,Necklaces &amp; Pendants,4,TRUE,164808,20081,Antiques,20082,Asian Antiques,164808,Southeast Asia,162984,Necklaces &amp; Pendants,,,,,,
162985,Paintings,4,TRUE,164808,20081,Antiques,20082,Asian Antiques,164808,Southeast Asia,162985,Paintings,,,,,,
162986,Statues,4,TRUE,164808,20081,Antiques,20082,Asian Antiques,164808,Southeast Asia,162986,Statues,,,,,,
20085,Other Southeast Asian Antiques,4,TRUE,164808,20081,Antiques,20082,Asian Antiques,164808,Southeast Asia,20085,Other Southeast Asian Antiques,,,,,,
79947,Tibet,3,TRUE,20082,20081,Antiques,20082,Asian Antiques,79947,Tibet,,,,,,,,
162988,"Unspecified, Unknown Origin",3,TRUE,20082,20081,Antiques,20082,Asian Antiques,162988,"Unspecified, Unknown Origin",,,,,,,,
155354,Reproductions,3,TRUE,20082,20081,Antiques,20082,Asian Antiques,155354,Reproductions,,,,,,,,
171171,Price Guides &amp; Publications,3,TRUE,20082,20081,Antiques,20082,Asian Antiques,171171,Price Guides &amp; Publications,,,,,,,,
2194,Other Asian Antiques,3,TRUE,20082,20081,Antiques,20082,Asian Antiques,2194,Other Asian Antiques,,,,,,,,
2207,Ethnographic,2,,20081,20081,Antiques,2207,Ethnographic,,,,,,,,,,
37945,African,3,,2207,20081,Antiques,2207,Ethnographic,37945,African,,,,,,,,
163007,Jewelry,4,TRUE,37945,20081,Antiques,2207,Ethnographic,37945,African,163007,Jewelry,,,,,,
37946,Masks,4,TRUE,37945,20081,Antiques,2207,Ethnographic,37945,African,37946,Masks,,,,,,
37947,Sculptures &amp; Statues,4,TRUE,37945,20081,Antiques,2207,Ethnographic,37945,African,37947,Sculptures &amp; Statues,,,,,,
4171,Other African Antiques,4,TRUE,37945,20081,Antiques,2207,Ethnographic,37945,African,4171,Other African Antiques,,,,,,
4170,Latin American,3,TRUE,2207,20081,Antiques,2207,Ethnographic,4170,Latin American,,,,,,,,
4173,Native American,3,TRUE,2207,20081,Antiques,2207,Ethnographic,4173,Native American,,,,,,,,
4172,Pacific Islands &amp; Oceania,3,TRUE,2207,20081,Antiques,2207,Ethnographic,4172,Pacific Islands &amp; Oceania,,,,,,,,
171173,Price Guides &amp; Publications,3,TRUE,2207,20081,Antiques,2207,Ethnographic,171173,Price Guides &amp; Publications,,,,,,,,
2204,Other Ethnographic Antiques,3,TRUE,2207,20081,Antiques,2207,Ethnographic,2204,Other Ethnographic Antiques,,,,,,,,
20091,Furniture,2,,20081,20081,Antiques,20091,Furniture,,,,,,,,,,
261252,Armoires &amp; Wardrobes,3,TRUE,20091,20081,Antiques,20091,Furniture,261252,Armoires &amp; Wardrobes,,,,,,,,
261754,Beds &amp; Frames,3,,20091,20081,Antiques,20091,Furniture,261754,Beds &amp; Frames,,,,,,,,
261253,Beds &amp; Bed Frames,4,TRUE,261754,20081,Antiques,20091,Furniture,261754,Beds &amp; Frames,261253,Beds &amp; Bed Frames,,,,,,
261254,Headboards &amp; Footboards,4,TRUE,261754,20081,Antiques,20091,Furniture,261754,Beds &amp; Frames,261254,Headboards &amp; Footboards,,,,,,
261255,Bedroom Sets,3,TRUE,20091,20081,Antiques,20091,Furniture,261255,Bedroom Sets,,,,,,,,
261256,Benches &amp; Stools,3,TRUE,20091,20081,Antiques,20091,Furniture,261256,Benches &amp; Stools,,,,,,,,
261257,Bookcases,3,TRUE,20091,20081,Antiques,20091,Furniture,261257,Bookcases,,,,,,,,
261258,Cabinets &amp; Cupboards,3,TRUE,20091,20081,Antiques,20091,Furniture,261258,Cabinets &amp; Cupboards,,,,,,,,
261259,Chairs,3,TRUE,20091,20081,Antiques,20091,Furniture,261259,Chairs,,,,,,,,
261260,Dining Sets,3,TRUE,20091,20081,Antiques,20091,Furniture,261260,Dining Sets,,,,,,,,
261261,Dressers &amp; Chests of Drawers,3,TRUE,20091,20081,Antiques,20091,Furniture,261261,Dressers &amp; Chests of Drawers,,,,,,,,
261262,Desks &amp; Secretaries,3,TRUE,20091,20081,Antiques,20091,Furniture,261262,Desks &amp; Secretaries,,,,,,,,
261263,Hall Trees &amp; Stands,3,TRUE,20091,20081,Antiques,20091,Furniture,261263,Hall Trees &amp; Stands,,,,,,,,
261264,Mirrors,3,TRUE,20091,20081,Antiques,20091,Furniture,261264,Mirrors,,,,,,,,
261265,Nightstands,3,TRUE,20091,20081,Antiques,20091,Furniture,261265,Nightstands,,,,,,,,
261266,"Ottomans, Footstools &amp; Poufs",3,TRUE,20091,20081,Antiques,20091,Furniture,261266,"Ottomans, Footstools &amp; Poufs",,,,,,,,
261267,Screens &amp; Room Dividers,3,TRUE,20091,20081,Antiques,20091,Furniture,261267,Screens &amp; Room Dividers,,,,,,,,
261581,Sideboards &amp; Buffets,3,TRUE,20091,20081,Antiques,20091,Furniture,261581,Sideboards &amp; Buffets,,,,,,,,
261584,Sofas &amp; Chaises,3,TRUE,20091,20081,Antiques,20091,Furniture,261584,Sofas &amp; Chaises,,,,,,,,
261585,Tables,3,TRUE,20091,20081,Antiques,20091,Furniture,261585,Tables,,,,,,,,
261586,Trunks &amp; Chests,3,TRUE,20091,20081,Antiques,20091,Furniture,261586,Trunks &amp; Chests,,,,,,,,
261587,Vanities &amp; Vanity Tables,3,TRUE,20091,20081,Antiques,20091,Furniture,261587,Vanities &amp; Vanity Tables,,,,,,,,
162913,Parts &amp; Salvaged Pieces,3,TRUE,20091,20081,Antiques,20091,Furniture,162913,Parts &amp; Salvaged Pieces,,,,,,,,
171166,Price Guides &amp; Publications,3,TRUE,20091,20081,Antiques,20091,Furniture,171166,Price Guides &amp; Publications,,,,,,,,
63589,Other Antique Furniture,3,TRUE,20091,20081,Antiques,20091,Furniture,63589,Other Antique Furniture,,,,,,,,
22422,Incunabula,2,TRUE,20081,20081,Antiques,22422,Incunabula,,,,,,,,,,
23048,Manuscripts,2,TRUE,20081,20081,Antiques,23048,Manuscripts,,,,,,,,,,
37958,"Maps, Atlases &amp; Globes",2,,20081,20081,Antiques,37958,"Maps, Atlases &amp; Globes",,,,,,,,,,
98448,Africa Maps,3,TRUE,37958,20081,Antiques,37958,"Maps, Atlases &amp; Globes",98448,Africa Maps,,,,,,,,
98450,Asia Maps,3,TRUE,37958,20081,Antiques,37958,"Maps, Atlases &amp; Globes",98450,Asia Maps,,,,,,,,
98462,Australia/Oceania Maps,3,TRUE,37958,20081,Antiques,37958,"Maps, Atlases &amp; Globes",98462,Australia/Oceania Maps,,,,,,,,
98452,Central America/Caribbean Maps,3,TRUE,37958,20081,Antiques,37958,"Maps, Atlases &amp; Globes",98452,Central America/Caribbean Maps,,,,,,,,
98454,Europe Maps,3,TRUE,37958,20081,Antiques,37958,"Maps, Atlases &amp; Globes",98454,Europe Maps,,,,,,,,
179654,North America Maps,3,TRUE,37958,20081,Antiques,37958,"Maps, Atlases &amp; Globes",179654,North America Maps,,,,,,,,
98464,South America Maps,3,TRUE,37958,20081,Antiques,37958,"Maps, Atlases &amp; Globes",98464,South America Maps,,,,,,,,
98466,World Maps,3,TRUE,37958,20081,Antiques,37958,"Maps, Atlases &amp; Globes",98466,World Maps,,,,,,,,
184438,Celestial Maps,3,TRUE,37958,20081,Antiques,37958,"Maps, Atlases &amp; Globes",184438,Celestial Maps,,,,,,,,
184439,Curiosities Maps,3,TRUE,37958,20081,Antiques,37958,"Maps, Atlases &amp; Globes",184439,Curiosities Maps,,,,,,,,
63595,Digital Maps,3,TRUE,37958,20081,Antiques,37958,"Maps, Atlases &amp; Globes",63595,Digital Maps,,,,,,,,
98468,World &amp; Celestial Globes,3,TRUE,37958,20081,Antiques,37958,"Maps, Atlases &amp; Globes",98468,World &amp; Celestial Globes,,,,,,,,
37964,Map &amp; Globe Mixed Lots,3,TRUE,37958,20081,Antiques,37958,"Maps, Atlases &amp; Globes",37964,Map &amp; Globe Mixed Lots,,,,,,,,
151725,Map &amp; Globe Reproductions,3,TRUE,37958,20081,Antiques,37958,"Maps, Atlases &amp; Globes",151725,Map &amp; Globe Reproductions,,,,,,,,
37965,Maritime,2,,20081,20081,Antiques,37965,Maritime,,,,,,,,,,
63615,Anchors,3,TRUE,37965,20081,Antiques,37965,Maritime,63615,Anchors,,,,,,,,
63617,Diving Helmets,3,TRUE,37965,20081,Antiques,37965,Maritime,63617,Diving Helmets,,,,,,,,
37968,Fishing Nets &amp; Floats,3,TRUE,37965,20081,Antiques,37965,Maritime,37968,Fishing Nets &amp; Floats,,,,,,,,
163090,Harpoons,3,TRUE,37965,20081,Antiques,37965,Maritime,163090,Harpoons,,,,,,,,
63616,"Maritime Bells, Whistles &amp; Horns",3,TRUE,37965,20081,Antiques,37965,Maritime,63616,"Maritime Bells, Whistles &amp; Horns",,,,,,,,
163082,Maritime Blueprints,3,TRUE,37965,20081,Antiques,37965,Maritime,163082,Maritime Blueprints,,,,,,,,
184484,Maritime Cannons &amp; Cannon Balls,3,TRUE,37965,20081,Antiques,37965,Maritime,184484,Maritime Cannons &amp; Cannon Balls,,,,,,,,
163084,Maritime Cleats &amp; Chocks,3,TRUE,37965,20081,Antiques,37965,Maritime,163084,Maritime Cleats &amp; Chocks,,,,,,,,
37966,Maritime Clocks,3,TRUE,37965,20081,Antiques,37965,Maritime,37966,Maritime Clocks,,,,,,,,
37967,Maritime Compasses,3,TRUE,37965,20081,Antiques,37965,Maritime,37967,Maritime Compasses,,,,,,,,
184485,"Maritime Flags, Ensigns &amp; Pennants",3,TRUE,37965,20081,Antiques,37965,Maritime,184485,"Maritime Flags, Ensigns &amp; Pennants",,,,,,,,
156318,Maritime Folk Art,3,TRUE,37965,20081,Antiques,37965,Maritime,156318,Maritime Folk Art,,,,,,,,
37969,Maritime Lamps &amp; Lighting,3,TRUE,37965,20081,Antiques,37965,Maritime,37969,Maritime Lamps &amp; Lighting,,,,,,,,
163083,Maritime Navigational Charts,3,TRUE,37965,20081,Antiques,37965,Maritime,163083,Maritime Navigational Charts,,,,,,,,
37971,Maritime Navigational Instruments,3,TRUE,37965,20081,Antiques,37965,Maritime,37971,Maritime Navigational Instruments,,,,,,,,
163085,Maritime Parallel Rules,3,TRUE,37965,20081,Antiques,37965,Maritime,163085,Maritime Parallel Rules,,,,,,,,
163086,Maritime Plaques &amp; Signs,3,TRUE,37965,20081,Antiques,37965,Maritime,163086,Maritime Plaques &amp; Signs,,,,,,,,
63618,Maritime Portholes &amp; Hatches,3,TRUE,37965,20081,Antiques,37965,Maritime,63618,Maritime Portholes &amp; Hatches,,,,,,,,
171175,Maritime Price Guides &amp; Publications,3,TRUE,37965,20081,Antiques,37965,Maritime,171175,Maritime Price Guides &amp; Publications,,,,,,,,
163087,Maritime Propellers,3,TRUE,37965,20081,Antiques,37965,Maritime,163087,Maritime Propellers,,,,,,,,
163088,Maritime Pulleys,3,TRUE,37965,20081,Antiques,37965,Maritime,163088,Maritime Pulleys,,,,,,,,
156319,Maritime Reproductions,3,TRUE,37965,20081,Antiques,37965,Maritime,156319,Maritime Reproductions,,,,,,,,
63619,Maritime Scrimshaw Replicas,3,TRUE,37965,20081,Antiques,37965,Maritime,63619,Maritime Scrimshaw Replicas,,,,,,,,
163089,Maritime Telegraphs,3,TRUE,37965,20081,Antiques,37965,Maritime,163089,Maritime Telegraphs,,,,,,,,
37972,Maritime Telescopes,3,TRUE,37965,20081,Antiques,37965,Maritime,37972,Maritime Telescopes,,,,,,,,
37973,Maritime Wheels,3,TRUE,37965,20081,Antiques,37965,Maritime,37973,Maritime Wheels,,,,,,,,
37970,Model Ships,3,TRUE,37965,20081,Antiques,37965,Maritime,37970,Model Ships,,,,,,,,
66638,Other Maritime Antiques,3,TRUE,37965,20081,Antiques,37965,Maritime,66638,Other Maritime Antiques,,,,,,,,
163091,"Mercantile, Trades &amp; Factories",2,,20081,20081,Antiques,163091,"Mercantile, Trades &amp; Factories",,,,,,,,,,
163092,Barber Chairs,3,TRUE,163091,20081,Antiques,163091,"Mercantile, Trades &amp; Factories",163092,Barber Chairs,,,,,,,,
163093,"Binding, Embossing &amp; Printing",3,TRUE,163091,20081,Antiques,163091,"Mercantile, Trades &amp; Factories",163093,"Binding, Embossing &amp; Printing",,,,,,,,
163094,"Cash Register, Adding Machines",3,TRUE,163091,20081,Antiques,163091,"Mercantile, Trades &amp; Factories",163094,"Cash Register, Adding Machines",,,,,,,,
163095,Display Cases,3,TRUE,163091,20081,Antiques,163091,"Mercantile, Trades &amp; Factories",163095,Display Cases,,,,,,,,
163096,Industrial Molds,3,TRUE,163091,20081,Antiques,163091,"Mercantile, Trades &amp; Factories",163096,Industrial Molds,,,,,,,,
163097,Safes &amp; Still Banks,3,TRUE,163091,20081,Antiques,163091,"Mercantile, Trades &amp; Factories",163097,Safes &amp; Still Banks,,,,,,,,
163098,Scales,3,TRUE,163091,20081,Antiques,163091,"Mercantile, Trades &amp; Factories",163098,Scales,,,,,,,,
163099,Typewriters,3,TRUE,163091,20081,Antiques,163091,"Mercantile, Trades &amp; Factories",163099,Typewriters,,,,,,,,
163100,Other Mercantile Antiques,3,TRUE,163091,20081,Antiques,163091,"Mercantile, Trades &amp; Factories",163100,Other Mercantile Antiques,,,,,,,,
181726,Musical Instruments (Pre-1930),2,,20081,20081,Antiques,181726,Musical Instruments (Pre-1930),,,,,,,,,,
156320,Brass,3,TRUE,181726,20081,Antiques,181726,Musical Instruments (Pre-1930),156320,Brass,,,,,,,,
37975,Keyboard,3,TRUE,181726,20081,Antiques,181726,Musical Instruments (Pre-1930),37975,Keyboard,,,,,,,,
37976,Percussion,3,TRUE,181726,20081,Antiques,181726,Musical Instruments (Pre-1930),37976,Percussion,,,,,,,,
181727,String,3,TRUE,181726,20081,Antiques,181726,Musical Instruments (Pre-1930),181727,String,,,,,,,,
37977,Wind,3,TRUE,181726,20081,Antiques,181726,Musical Instruments (Pre-1930),37977,Wind,,,,,,,,
156321,Reproductions,3,TRUE,181726,20081,Antiques,181726,Musical Instruments (Pre-1930),156321,Reproductions,,,,,,,,
171176,Price Guides &amp; Publications,3,TRUE,181726,20081,Antiques,181726,Musical Instruments (Pre-1930),171176,Price Guides &amp; Publications,,,,,,,,
156322,Other Antique Instruments,3,TRUE,181726,20081,Antiques,181726,Musical Instruments (Pre-1930),156322,Other Antique Instruments,,,,,,,,
1217,Primitives,2,TRUE,20081,20081,Antiques,1217,Primitives,,,,,,,,,,
261755,Restoration &amp; Care,2,,20081,20081,Antiques,261755,Restoration &amp; Care,,,,,,,,,,
163102,Cleaners &amp; Polish,3,TRUE,261755,20081,Antiques,261755,Restoration &amp; Care,163102,Cleaners &amp; Polish,,,,,,,,
163104,Storage &amp; Display,3,TRUE,261755,20081,Antiques,261755,Restoration &amp; Care,163104,Storage &amp; Display,,,,,,,,
